a,b,common_dates,correlation
msci-world-imi-value-advanced-target-index-757222,s&p-global-1200-index,4048,0.9930132253322316
s&p-global-1200-index,msci-world-imi-value-advanced-target-index-757222,4048,0.9930132253322316
msci-world-imi-value-advanced-target-index-757222,s&p-small-cap-600-growth-index,4048,0.956794217516777
s&p-small-cap-600-growth-index,msci-world-imi-value-advanced-target-index-757222,4048,0.956794217516777
msci-world-imi-value-advanced-target-index-757222,stoxx-europe-600-index,4122,0.982369097382224
stoxx-europe-600-index,msci-world-imi-value-advanced-target-index-757222,4122,0.982369097382224
msci-world-imi-value-advanced-target-index-757222,stoxx-global-1800-index-usd,4047,0.9917963616806247
stoxx-global-1800-index-usd,msci-world-imi-value-advanced-target-index-757222,4047,0.9917963616806247
msci-world-index-990100,msci-world-mid-cap-equal-weighted-index-705043,7175,0.9699382851283351
msci-world-mid-cap-equal-weighted-index-705043,msci-world-index-990100,7175,0.9699382851283351
msci-world-index-990100,msci-world-minimum-volatility-advanced-index-716003,4849,0.977010132853195
msci-world-minimum-volatility-advanced-index-716003,msci-world-index-990100,4849,0.977010132853195
msci-world-index-990100,msci-world-minimum-volatility-advanced-select-index-730529,4201,0.9751909920982317
msci-world-minimum-volatility-advanced-select-index-730529,msci-world-index-990100,4201,0.9751909920982317
msci-world-index-990100,msci-world-minimum-volatility-advanced-target-index-757224,4200,0.9752007094341513
msci-world-minimum-volatility-advanced-target-index-757224,msci-world-index-990100,4200,0.9752007094341513
msci-world-index-990100,msci-world-minimum-volatility-index-usd-129896,7175,0.9729785320175788
msci-world-minimum-volatility-index-usd-129896,msci-world-index-990100,7175,0.9729785320175788
msci-world-index-990100,msci-world-momentum-advanced-select-index-738853,4201,0.9961936787151777
msci-world-momentum-advanced-select-index-738853,msci-world-index-990100,4201,0.9961936787151777
msci-world-index-990100,msci-world-momentum-advanced-target-index-757225,4200,0.9952620402229505
msci-world-momentum-advanced-target-index-757225,msci-world-index-990100,4200,0.9952620402229505
msci-world-index-990100,msci-world-momentum-index-703755,7175,0.9968974480233943
msci-world-momentum-index-703755,msci-world-index-990100,7175,0.9968974480233943
msci-world-index-990100,msci-world-multiple-factor-advanced-index-716004,4849,0.995594125087418
msci-world-multiple-factor-advanced-index-716004,msci-world-index-990100,4849,0.995594125087418
msci-world-index-990100,msci-world-quality-advanced-index-716002,4849,0.9932613068064475
msci-world-quality-advanced-index-716002,msci-world-index-990100,4849,0.9932613068064475
msci-world-index-990100,msci-world-quality-advanced-select-index-747073,4201,0.9964603996775805
msci-world-quality-advanced-select-index-747073,msci-world-index-990100,4201,0.9964603996775805
msci-world-index-990100,msci-world-quality-index-702787,7175,0.9965963558593878
msci-world-quality-index-702787,msci-world-index-990100,7175,0.9965963558593878
msci-world-index-990100,msci-world-sector-neutral-quality-index-705169,7175,0.9979380118567752
msci-world-sector-neutral-quality-index-705169,msci-world-index-990100,7175,0.9979380118567752
msci-world-index-990100,msci-world-selection-minimum-volatility-index-usd-717716,4066,0.9701368643499017
msci-world-selection-minimum-volatility-index-usd-717716,msci-world-index-990100,4066,0.9701368643499017
msci-world-index-990100,msci-world-small-cap-index-106230,7175,0.9782431850592148
msci-world-small-cap-index-106230,msci-world-index-990100,7175,0.9782431850592148
msci-world-index-990100,msci-world-value-advanced-index-716001,4849,0.9958181573081523
msci-world-value-advanced-index-716001,msci-world-index-990100,4849,0.9958181573081523
msci-world-index-990100,msci-world-value-advanced-select-index-738937,4201,0.9915879942192389
msci-world-value-advanced-select-index-738937,msci-world-index-990100,4201,0.9915879942192389
msci-world-index-990100,msci-world-value-exposure-select-index-720342,6795,0.9841901933065355
msci-world-value-exposure-select-index-720342,msci-world-index-990100,6795,0.9841901933065355
msci-world-index-990100,msci-world-value-index-105868,7175,0.9917755726872967
msci-world-value-index-105868,msci-world-index-990100,7175,0.9917755726872967
msci-world-index-990100,msci-world-value-select-screens-advanced-index-749045,3025,0.9965121516619143
msci-world-value-select-screens-advanced-index-749045,msci-world-index-990100,3025,0.9965121516619143
msci-world-index-990100,s&p-500-index,6916,0.9966172819228215
s&p-500-index,msci-world-index-990100,6916,0.9966172819228215
msci-world-index-990100,s&p-global-1200-index,4401,0.9987345642720983
s&p-global-1200-index,msci-world-index-990100,4401,0.9987345642720983
msci-world-index-990100,s&p-small-cap-600-growth-index,4401,0.9555199956781952
s&p-small-cap-600-growth-index,msci-world-index-990100,4401,0.9555199956781952
msci-world-index-990100,stoxx-europe-600-index,7028,0.9104287937882062
stoxx-europe-600-index,msci-world-index-990100,7028,0.9104287937882062
msci-world-index-990100,stoxx-global-1800-index-usd,4397,0.9985806480842631
stoxx-global-1800-index-usd,msci-world-index-990100,4397,0.9985806480842631
msci-world-mid-cap-equal-weighted-index-705043,msci-world-minimum-volatility-advanced-index-716003,4849,0.9859152678162265
msci-world-minimum-volatility-advanced-index-716003,msci-world-mid-cap-equal-weighted-index-705043,4849,0.9859152678162265
msci-world-mid-cap-equal-weighted-index-705043,msci-world-minimum-volatility-advanced-select-index-730529,4201,0.9827336384225773
msci-world-minimum-volatility-advanced-select-index-730529,msci-world-mid-cap-equal-weighted-index-705043,4201,0.9827336384225773
msci-world-mid-cap-equal-weighted-index-705043,msci-world-minimum-volatility-advanced-target-index-757224,4200,0.9831932628223466
msci-world-minimum-volatility-advanced-target-index-757224,msci-world-mid-cap-equal-weighted-index-705043,4200,0.9831932628223466
msci-world-mid-cap-equal-weighted-index-705043,msci-world-minimum-volatility-index-usd-129896,7696,0.9904582845437426
msci-world-minimum-volatility-index-usd-129896,msci-world-mid-cap-equal-weighted-index-705043,7696,0.9904582845437426
msci-world-mid-cap-equal-weighted-index-705043,msci-world-momentum-advanced-select-index-738853,4201,0.9812832199802651
msci-world-momentum-advanced-select-index-738853,msci-world-mid-cap-equal-weighted-index-705043,4201,0.9812832199802651
msci-world-mid-cap-equal-weighted-index-705043,msci-world-momentum-advanced-target-index-757225,4200,0.9768945464359278
msci-world-momentum-advanced-target-index-757225,msci-world-mid-cap-equal-weighted-index-705043,4200,0.9768945464359278
msci-world-mid-cap-equal-weighted-index-705043,msci-world-momentum-index-703755,7696,0.9684052737785717
msci-world-momentum-index-703755,msci-world-mid-cap-equal-weighted-index-705043,7696,0.9684052737785717
msci-world-mid-cap-equal-weighted-index-705043,msci-world-multiple-factor-advanced-index-716004,4849,0.9898782962532842
msci-world-multiple-factor-advanced-index-716004,msci-world-mid-cap-equal-weighted-index-705043,4849,0.9898782962532842
msci-world-mid-cap-equal-weighted-index-705043,msci-world-quality-advanced-index-716002,4849,0.984385712938727
msci-world-quality-advanced-index-716002,msci-world-mid-cap-equal-weighted-index-705043,4849,0.984385712938727
msci-world-mid-cap-equal-weighted-index-705043,msci-world-quality-advanced-select-index-747073,4201,0.9818197873790192
msci-world-quality-advanced-select-index-747073,msci-world-mid-cap-equal-weighted-index-705043,4201,0.9818197873790192
msci-world-mid-cap-equal-weighted-index-705043,msci-world-quality-index-702787,7696,0.9591758008844815
msci-world-quality-index-702787,msci-world-mid-cap-equal-weighted-index-705043,7696,0.9591758008844815
msci-world-mid-cap-equal-weighted-index-705043,msci-world-sector-neutral-quality-index-705169,7198,0.9741867534496638
msci-world-sector-neutral-quality-index-705169,msci-world-mid-cap-equal-weighted-index-705043,7198,0.9741867534496638
msci-world-mid-cap-equal-weighted-index-705043,msci-world-selection-minimum-volatility-index-usd-717716,4066,0.9799267639038955
msci-world-selection-minimum-volatility-index-usd-717716,msci-world-mid-cap-equal-weighted-index-705043,4066,0.9799267639038955
msci-world-mid-cap-equal-weighted-index-705043,msci-world-small-cap-index-106230,7175,0.997222909618649
msci-world-small-cap-index-106230,msci-world-mid-cap-equal-weighted-index-705043,7175,0.997222909618649
msci-world-mid-cap-equal-weighted-index-705043,msci-world-value-advanced-index-716001,4849,0.9822251865521755
msci-world-value-advanced-index-716001,msci-world-mid-cap-equal-weighted-index-705043,4849,0.9822251865521755
msci-world-mid-cap-equal-weighted-index-705043,msci-world-value-advanced-select-index-738937,4201,0.9775821738576149
msci-world-value-advanced-select-index-738937,msci-world-mid-cap-equal-weighted-index-705043,4201,0.9775821738576149
msci-world-mid-cap-equal-weighted-index-705043,msci-world-value-exposure-select-index-720342,6818,0.9866316480298014
msci-world-value-exposure-select-index-720342,msci-world-mid-cap-equal-weighted-index-705043,6818,0.9866316480298014
msci-world-mid-cap-equal-weighted-index-705043,msci-world-value-index-105868,7175,0.9859008691943308
msci-world-value-index-105868,msci-world-mid-cap-equal-weighted-index-705043,7175,0.9859008691943308
msci-world-mid-cap-equal-weighted-index-705043,msci-world-value-select-screens-advanced-index-749045,3025,0.9804571672119852
msci-world-value-select-screens-advanced-index-749045,msci-world-mid-cap-equal-weighted-index-705043,3025,0.9804571672119852
msci-world-mid-cap-equal-weighted-index-705043,s&p-500-index,7420,0.9522848692429804
s&p-500-index,msci-world-mid-cap-equal-weighted-index-705043,7420,0.9522848692429804
msci-world-mid-cap-equal-weighted-index-705043,s&p-global-1200-index,4401,0.9836953483112555
s&p-global-1200-index,msci-world-mid-cap-equal-weighted-index-705043,4401,0.9836953483112555
msci-world-mid-cap-equal-weighted-index-705043,s&p-small-cap-600-growth-index,4401,0.986291363058795
s&p-small-cap-600-growth-index,msci-world-mid-cap-equal-weighted-index-705043,4401,0.986291363058795
msci-world-mid-cap-equal-weighted-index-705043,stoxx-europe-600-index,7540,0.8855843596629762
stoxx-europe-600-index,msci-world-mid-cap-equal-weighted-index-705043,7540,0.8855843596629762
msci-world-mid-cap-equal-weighted-index-705043,stoxx-global-1800-index-usd,4397,0.9854776530479793
stoxx-global-1800-index-usd,msci-world-mid-cap-equal-weighted-index-705043,4397,0.9854776530479793
msci-world-minimum-volatility-advanced-index-716003,msci-world-minimum-volatility-advanced-select-index-730529,4201,0.9999737035972485
msci-world-minimum-volatility-advanced-select-index-730529,msci-world-minimum-volatility-advanced-index-716003,4201,0.9999737035972485
msci-world-minimum-volatility-advanced-index-716003,msci-world-minimum-volatility-advanced-target-index-757224,4200,0.9998740454391787
msci-world-minimum-volatility-advanced-target-index-757224,msci-world-minimum-volatility-advanced-index-716003,4200,0.9998740454391787
msci-world-minimum-volatility-advanced-index-716003,msci-world-minimum-volatility-index-usd-129896,4849,0.9994666582973467
msci-world-minimum-volatility-index-usd-129896,msci-world-minimum-volatility-advanced-index-716003,4849,0.9994666582973467
msci-world-minimum-volatility-advanced-index-716003,msci-world-momentum-advanced-select-index-738853,4201,0.9764225238916808
msci-world-momentum-advanced-select-index-738853,msci-world-minimum-volatility-advanced-index-716003,4201,0.9764225238916808
msci-world-minimum-volatility-advanced-index-716003,msci-world-momentum-advanced-target-index-757225,4200,0.9644117993786764
msci-world-momentum-advanced-target-index-757225,msci-world-minimum-volatility-advanced-index-716003,4200,0.9644117993786764
msci-world-minimum-volatility-advanced-index-716003,msci-world-momentum-index-703755,4849,0.9752169381521902
msci-world-momentum-index-703755,msci-world-minimum-volatility-advanced-index-716003,4849,0.9752169381521902
msci-world-minimum-volatility-advanced-index-716003,msci-world-multiple-factor-advanced-index-716004,4849,0.986628653000313
msci-world-multiple-factor-advanced-index-716004,msci-world-minimum-volatility-advanced-index-716003,4849,0.986628653000313
msci-world-minimum-volatility-advanced-index-716003,msci-world-quality-advanced-index-716002,4849,0.9900449318983218
msci-world-quality-advanced-index-716002,msci-world-minimum-volatility-advanced-index-716003,4849,0.9900449318983218
msci-world-minimum-volatility-advanced-index-716003,msci-world-quality-advanced-select-index-747073,4201,0.983986246268389
msci-world-quality-advanced-select-index-747073,msci-world-minimum-volatility-advanced-index-716003,4201,0.983986246268389
msci-world-minimum-volatility-advanced-index-716003,msci-world-quality-index-702787,4849,0.9771322838320115
msci-world-quality-index-702787,msci-world-minimum-volatility-advanced-index-716003,4849,0.9771322838320115
msci-world-minimum-volatility-advanced-index-716003,msci-world-sector-neutral-quality-index-705169,4849,0.9840605670488135
msci-world-sector-neutral-quality-index-705169,msci-world-minimum-volatility-advanced-index-716003,4849,0.9840605670488135
